id,name,surname,city,street,street_number,postal_code
182026776,Ambrozja,Baran,Zdzieszowice,Synów Pułku,239,03-014
143341596,Leoncjusz,Pluta,Goleniów,Przy Kuźni,958,13-183
91097027,Kasia,Lewińska,Nisko,Żuromińska,665,88-274
10507881,Czarek,Kmiecik,Ostrowiec Świętokrzyski,Łuszczewskiej Jadwigi,629,13-636
249072470,Zofia,Podgórska,Krapkowice,Raszkowska,1167,22-348
49597495,Tekla,Boguska,Pelplin,Schulza Brunona,239,02-273
83481543,Malina,Pańczyk,Bierutów,Czarnucha,888,79-571
482601000,Tobiasz,Wesołowski,Orzesze,Dożynkowa,466,24-555
12800011,Marcin,Szpanowski,Ząbki,Pilotów,433,26-300
202478461,Ziemowit,Rzepecki,Bytom,Zagonowa,923,21-793
102237408,Amadeusz,Wójtowicz,Chełmek,Maya Romana,1249,75-936
498549314,Grażyna,Koszewska,Opoczno,Smoleńsk,138,28-757
525839943,Emilia,Frydrychowicz,Mrągowo,Małachowskiego Stanisława,758,19-267
183694542,Angela,Niemojowska,Strzegom,Oliwska,954,76-380
54913730,Amelia,Grabińska,Ogrodzieniec,Spadzista,153,69-199
7698166,Leopold,Raszewski,Ropczyce,Komandorska,327,88-894
256981820,Brygida,Radzińska,Goniądz,Burszty Józefa,1347,81-406
8538738,Teodor,Żochowski,Bobolice,Fedkowicza Jerzego,36,25-739
661706361,Ludmiła,Purcelewska,Wolin,Wojnowicka,753,61-534
49363858,Izabela,Dąbrowska,Grudziądz,Rysi Stok,1245,65-810
455961092,Natalia,Rybicka,Oborniki,Chodowieckiego Daniela,1164,64-958
471641179,Augustyna,Moraczewska,Lidzbark Warmiński,Kamionka,142,89-087
105331099,Mirka,Piskorska,Świnoujście,Browarniana,521,08-601
278933648,Jaromir,Kozłowski,Rajgród,Poręba,1173,35-106
30884612,Jan,Małłek,Łobez,Feldmana Wilhelma,507,51-941
25304915,Horacy,Frykowski,Byczyna,Rakoniewicka,1360,02-105
24902366,Alan,Staniewski,Ząbki,Kosów,274,39-621
44890206,Wyszomir,Iwański,Świerzawa,Dunikowskiego Ksawerego,492,00-046
38727487,Bronisław,Kurski,Lewin Brzeski,Grzegorzewskiej Marii,1381,70-330
157642364,Hilary,Zieliński,Miasteczko Śląskie,Salezjańska,51,99-951
81228319,Gabriela,Ignatowicz,Ruda Śląska,Świętej Teresy,524,65-790
7808757,Ireneusz,Tasior,Książ Wielkopolski,Limbowa,288,87-564
444614980,Przemysław,Koziej,Poddębice,Kosynierów,382,13-275
7400471,Bogumił,Magierowski,Stary Sącz,Krumłowskiego Konstantego,1066,07-726
147012860,Edward,Żmuda,Kąty Wrocławskie,Skarbka Fryderyka,208,27-629
48811532,Jędrek,Milewski,Czarna Białostocka,Potoczek,339,35-134
62516526,Longin,Rybicki,Muszyna,Druskienicka,1220,82-475
69618191,Napoleon,Strużyna,Prudnik,Garncarska,361,17-190
27952854,Ofelia,Gogolewska,Wasilków,Nasienna,1110,07-327
193220979,Zygfryda,Gadowska,Polanica-Zdrój,Pileckiego Witolda,774,74-713
40684207,Miron,Łazarczyk,Nowy Wiśnicz,Rydla Lucjana,609,16-960
405039669,Idzia,Pietrzak,Działdowo,Jaromińska,617,32-520
188370215,Flawia,Drzewiecka,Pieńsk,Barańskiego Piotra,1149,93-191
6118434,Mirosława,Bohosiewicz,Obrzycko,Murna,4,28-409
27800329,Adolf,Królicki,Nałęczów,Branicka,1269,99-580
211687795,Hieronim,Radwański,Józefów,Odmogile,510,93-677
177029738,Leonard,Michnik,Krzyż Wielkopolski,Górna,598,40-751
43476153,Jędrek,Wojnowski,Gogolin,Bażanki Kaspra,255,82-655
226671002,Ignacja,Włodarczyk,Boguchwała,Świętowidzka,312,41-513
356430689,Aldona,Wielowieyska,Knurów,Gimnastyczna,1106,16-584
173804858,Sabina,Stępień,Zator,Krowoderska,1270,93-849
27591766,Marcel,Krakowiak,Chęciny,Kopy Andrzeja,444,64-128
277169506,Kazimiera,Boguska,Zgorzelec,Mielęckiego Kazimierza,691,11-296
32655326,Ziemowit,Stasiuk,Połaniec,Sarnia,921,44-101
439119468,Greta,Korzeniak,Grodzisk Mazowiecki,Czajcza,1024,54-322
429264810,Balbina,Pietrzykowska,Szepietowo,Stodolniana,912,25-319
41314765,Liliana,Szcześniak,Środa Śląska,Staromorzysławska,1009,49-211
11374396,Kinga,Wodzińska,Mszczonów,Jana Heweliusza,1055,95-853
535479195,Danisława,Walewska,Żagań,Wasilewskiego Edmunda,35,48-309
120864976,Miłosz,Czachowski,Wyszogród,Braniewska,619,98-577
117421558,Zenobiusz,Redyk,Czarne,Litawora,1023,96-943
565385815,Bolesława,Jabłkowska,Będzin,Boranta,283,71-298
146417408,Irena,Gondz,Gorzów Wielkopolski,Lednicka,347,10-389
353214609,Aga,Dudek,Kudowa-Zdrój,Narvik,889,99-994
18794885,Hania,Lewińska,Chrzanów,Żywa,277,02-613
7005982,Maryla,Niewiadomska,Koło,Chlebowa,1128,09-606
50109222,Grzegorz,Marcinkiewicz,Miejska Górka,Boya-Żeleńskiego Tadeusza,591,29-503
549391555,Irena,Mackaewicz,Zamość,Kłodzka,739,61-888
265682466,Filip,Jurczyk,Iwonicz-Zdrój,Kliniec,1048,09-728
7417474,Andrzej,Odrzywolski,Skwierzyna,Kunickiego Stanisława,967,42-391
565704971,Estera,Perkowska,Wołczyn,Przewóz,60,06-999
106162940,Bartek,Komornicki,Strzegom,Chomęcicka,601,68-893
138585752,Celestyn,Kasprowicz,Kętrzyn,Świdnicka,299,98-524
18481482,Izrael,Stoch,Międzylesie,Bandtkiego Jerzego Samuela,274,83-896
9025248,Lech,Borawski,Chociwel,Lubieńska,1038,12-733
89525101,Celestyn,Milewski,Krynica Morska,Lubowska,129,58-914
47697207,Romuald,Dzielski,Prudnik,Albatrosów,457,79-794
62819407,Ada,Borowska,Witkowo,Dukatów,235,43-888
340160547,Adria,Kononowicz,Serock,Brodnicka,584,67-814
11783887,Bożenka,Puchała,Ząbkowice Śląskie,Pienińska,431,86-084
161115038,Helena,Tyszka,Suchowola,Przy Torze,466,79-391
72568342,Stanisław,Porowski,Karlino,Spadochronowa,416,15-511
42462678,Gienia,Lewińska,Skoki,Łukowiec,327,50-580
565127006,Radek,Romanowicz,Golub-Dobrzyń,Feldmana Wilhelma,956,73-656
181634481,Olgierd,Szczepanowski,Ustrzyki Dolne,Księżarskiego Feliksa,250,82-820
224811034,Patryk,Onufrowicz,Koszalin,Węgłowa,610,89-107
19003955,Jacenty,Zawiślak,Młynary,Gosienieckiego Wiktora,522,31-741
247220803,Balbina,Chmiel,Ostrów Lubelski,Karpicka,959,95-063
88257761,Kaja,Łazarczyk,Wołów,Bartosza,1152,02-160
406284356,Stanisław,Galiński,Maszewo,Golkowicka,258,74-073
119971126,Antoniusz,Kurowski,Parczew,Goetla Walerego,183,77-151
61253444,Ferdynand,Boguski,Pieńsk,Willowa,257,85-334
304108367,Wiesław,Sztwiertnia,Wojkowice,Kozłowskiego Władysława,246,44-797
172317083,Seweryn,Krawczyk,Ińsko,Salicka,1010,44-660
35970608,Darek,Dudek,Grójec,Wyłom,206,42-985
11262981,Gienek,Jabłkowski,Sokółka,Pustkowska,169,05-855
311971636,Zbigniewa,Korczewska,Łomża,Jadwigi Z Łobzowa,500,87-316
91879042,Kacper,Staszewski,Kcynia,Gliwicka,693,93-652
52437530,Anita,Rocka,Myślenice,Czechowa Antoniego,1217,36-566
29504745,Rudolf,Suchecki,Brwinów,Kanarkowa,364,83-237
10297175,Marylka,Kotkowska,Leżajsk,Prądnicka,796,95-413
237397238,Aleksandra,Zawiślak,Brodnica,Stróżeckiego Jana,304,29-924
125474286,Bogusława,Towarnicka,Wisła,Kresowa,943,45-062
2075005,Zenobiusz,Olszowski,Olszyna,Astrowa,572,60-564
5755660,Emil,Wisowaty,Tychy,Chwiałkowskiego Mariana,907,39-750
47856449,Ewa,Pazura,Górowo Iławeckie,Poselska,206,69-200
534193731,Gaweł,Rataj,Kożuchów,Granatowa,1082,73-354
220751475,Dagmara,Ochocka,Milanówek,Rabczańska,27,46-597
411053507,Ala,Czachowska,Szczytna,Kadrówki,87,49-655
30990326,Maja,Polańska,Krasnobród,Modrakowa,1320,48-509
244654680,Wincent,Krzyżanowski,Boguchwała,Zieleniec,1118,48-702
30375256,Mikołaj,Marcinkowski,Janowiec Wielkopolski,Dobromiejska,943,50-723
24235210,Marcin,Kwiatkowski,Dzierzgoń,Główny Rynek,105,20-672
108481943,Weronika,Rybińska,Kowalewo Pomorskie,Rybnicka,775,45-580
12206440,Aurelia,Piekarska,Suchowola,Ptaszyckiego Tadeusza,433,74-771
279390945,Radosława,Różańska,Czarna Woda,Oliwkowa,509,77-034
2484957,Konstanty,Drewnowicz,Serock,Kotłowa,175,02-867
19134792,Bożydar,Lemański,Gołańcz,Włodarska,1042,99-707
525608896,Leonard,Wołk-Lewanowicz,Polkowice,Urbanowska,178,20-614
92902482,Marzenna,Kaczorowska,Szczekociny,Przedwiośnie,284,58-960
109094978,Idzia,Borys,Łobżenica,Krochmalniki,833,17-606
502926880,Dominik,Gościniak,Mieroszów,Chojnicka,297,46-509
214969411,Kinga,Jakimowicz,Nowy Wiśnicz,Witosa Wincentego,858,96-177
155895412,Lucjana,Krudowska,Kobyłka,Wędrowników,958,76-202
112221093,Szczepan,Rymkiewicz,Ostrołęka,Szubińska,318,42-455
61157238,Jakub,Szojda,Blachownia,Włodarska,73,95-499
103646189,Emilia,Olszewska,Lipno,Park Park,868,38-911
72948208,Boguchwała,Dobrucka,Rzeszów,Starołęcka,8,50-518
533979850,Felicjana,Gogolewska,Lubniewice,Okolewo,813,59-788
329735339,Celestyn,Kłosowski,Grodzisk Mazowiecki,Krumłowskiego Konstantego,107,27-995
145953606,Leona,Białas,Dziwnów,Rataje Rondo,555,95-452
266410217,Aleksandra,Witczak,Siemiatycze,Gerberowa,79,93-805
48162137,Martyna,Wojnar,Nowa Sól,Braniborska,416,17-991
7948929,Jagna,Święcicka,Twardogóra,Cetniewska,1300,11-235
254343937,Diana,Sicińska,Goniądz,Oświecenia,521,40-947
198979563,Iryda,Czachor,Brześć Kujawski,Żwirki I Wigury,198,14-145
51252345,Tadeusz,Paprocki,Małogoszcz,Sieroszewskiego Wacława,123,21-812
18813137,Konstanty,Łagowski,Ożarów,Wierchowa,106,47-458
51278395,Teresa,Różewicz,Wojkowice,Bułgarska,576,52-594
4342706,Błażej,Dziurawiec,Tarnów,Ustronna,372,74-273
39409396,Władysława,Zatorska,Tarnów,Mottego Marcelego,773,63-266
141402387,Ewelina,Matuszewska,Czaplinek,Rybianka,908,61-373
455980047,Tymon,Teodorowicz,Świnoujście,Woźnicka,361,55-315
476536029,Ambrozja,Waglewska,Pruszków,Gontyna,919,00-162
460294430,Ariela,Żukowska,Sopot,Prusa Bolesława,1037,95-847
355482868,Krystian,Wąsiel,Przemyśl,Lelewela Joachima,724,27-524
17467031,Ludwika,Opasińska,Chorzele,Gotycka,1150,15-918
69910253,Wincenty,Strużyna,Duszniki-Zdrój,Wichrowa,408,90-299
578251298,Sabina,Frykowska,Biała Podlaska,Zgoda,100,53-230
150666700,Maciej,Hrycyk,Gdańsk,Felicjanek,544,09-252
184118762,Pamela,Marcinkiewicz,Odolanów,Burgundzka,535,94-236
494618401,Przemysław,Narzymski,Barwice,Robotnicza,269,34-213
68188634,Gwidon,Szczepanik,Sokołów Małopolski,Szlak,1293,15-520
137075426,Janusz,Marciniak,Bieruń,Syreny,272,32-308
22388304,Jagna,Cholewczyńska,Kartuzy,Piargowa,963,25-275
119368629,Michał,Murawski,Lwówek,Arctowskiego Henryka,1034,51-709
15209308,Filip,Tasior,Olecko,Łomnicka,412,46-222
347760189,Andżela,Radzińska,Płoty,Zabrzańska,402,10-326
34674862,Józef,Czerwiński,Muszyna,Bodawska,696,40-617
14266410,Fatima,Ostrowska,Częstochowa,Skośna,861,27-758
499092856,Emila,Wierzbowska,Mrocza,Poprzeczna,1224,94-819
207056080,Emil,Raniszewski,Pełczyce,Dobrodzieńska,498,86-092
132642864,Justyna,Orzyłowska,Dynów,Żeromskiego Stefana,1024,72-340
544869422,Maria,Dobrzyńska,Biskupiec,Lotaryńska,497,12-207
75891072,Gustawa,Roguska,Gołdap,Starkowska,741,43-867
277044438,Hanka,Bończak,Ustrzyki Dolne,Wiatraczna,1153,82-956
441142822,Waldek,Musiał,Strzelce Krajeńskie,Kwiryny,618,76-242
145166233,Flawia,Zawiślak,Iława,Gradowa,1082,78-499
970283,Marzanna,Krasuska,Czarne,Arkońska,1174,24-939
184816627,Klaudiusz,Kaczorowski,Skoki,Zaborska,1120,01-977
544436954,Afrodyta,Magierowska,Krynica-Zdrój,Grabczaka Ignacego,1335,06-254
264569780,Stanisława,Zarzecka,Czempiń,Basztowa,213,32-880
167160429,Renata,Chuchrowska,Maszewo,Turonia,704,09-922
128262807,Bronisława,Kraszewska,Białystok,Zapusta,595,44-850
109520790,Kazimierz,Szpanowski,Niemcza,Ukryta,1059,40-540
14448438,Kostek,Borawski,Tarnogród,Sierotki Marysi,1107,74-611
15231562,Hania,Grocholska,Myślenice,Grzecha Jana,271,67-394
15792354,Rudolf,Bończak,Rudnik nad Sanem,Zajęcza,319,52-134
125146105,Melania,Rybicka,Oleszyce,Krzywoń Anieli,499,91-284
50031604,Bruno,Ryś,Chorzele,Kręta,943,27-801
50445439,Amelia,Reszke,Twardogóra,Ujejskiego Kornela,1000,76-302
15057461,Donald,Gawlik,Lublin,Kanarkowa,1391,47-444
149056775,Malwina,Smolińska,Warsaw,Tabaczna,843,91-014
150346086,Marcelina,Zajączkowska,Janów Lubelski,Kartuska,867,72-075
503230192,Huberta,Halicka,Wieruszów,Czaplinecka,483,51-619
99408069,Ambrozja,Sztwiertnia,Ożarów,Szymborska,252,23-347
75780320,Bartłomiej,Kukiz,Oława,Pileckiego Witolda,1192,80-596
65581236,Mariusz,Sowa,Ujazd,Sadowa,935,76-927
37325882,Grzegorz,Gołębiewski,Pasłęk,Reduta,214,29-893
416431798,Agaton,Grabarz,Chorzele,Ehrenberga Gustawa,500,46-879
39462673,Florian,Gałczyński,Drezdenko,Przy Cegielni,378,52-610
69766412,Edyta,Kłosowska,Stęszew,Harcerzy Krakowskich,1363,89-019
347622159,Amanda,Jerzmanowska,Mosina,Montelupich,1080,93-838
114946022,Honorata,Grabarz,Ożarów,Kasztelańska,409,09-387
184214262,Hubert,Drewnowicz,Różan,Twaroga Franciszka,1012,19-518
43887725,Mirosław,Sadowski,Szamocin,Klemensa Z Ruszczy,1157,51-614
4569480,Florian,Jagiełło,Olszyna,Myślenicka,520,41-433
22887098,Michał,Frankowski,Dąbrowa Białostocka,Braniborska,403,41-642
522337458,Szczepan,Świnarski,Gozdnica,Na Łuku,170,25-293
27306198,Cezary,Wielowieyski,Mońki,Szelągowska,555,06-723
2621794,Olimpia,Dobrucka,Zbąszynek,Rogowska,677,07-558
9313501,Radosław,Fijewski,Nowogród,Gorzowska,580,94-360
23388098,Oliwier,Wiesiołowski,Szczecin,Kępska,343,33-400
65698039,Agaton,Uryga,Hajnówka,Na Błoniach,1137,36-291
53501925,Mieczysława,Terlecka,Ząbkowice Śląskie,Pustynna,274,12-491
30597223,Izrael,Michalak,Jastrzębie Zdrój,Winogrady,629,10-479
68145913,Tola,Redyk,Szczebrzeszyn,Pogodna,694,27-290
22336520,Romuald,Walczak,Puławy,Siejówka,963,48-031
16025874,Jerzy,Frykowski,Strumień,Junikowska,560,44-357
211563792,Bartek,Skrok,Żarów,Zacisze,303,82-690
68907905,Kornel,Czech,Solec Kujawski,Miechowska,34,70-060
568666166,Inga,Syrewicz,Otwock,Kosmonautów,1314,49-708
45974140,Urszula,Larek,Kazimierza Wielka,Mleczowa,649,60-131
142067068,Leoncjusz,Siudek,Warta,Bibicka,12,45-372
47281909,Aniela,Jastrzębska,Zduny,Żubrowa,1191,20-224
253826135,Teodora,Wieczorkowska,Trzciel,Sępoleńska,1243,08-965
193334349,Iwonka,Klimczuk,Korsze,Zieleniec,115,31-970
189981625,Monika,Siudym,Lubycza Królewska,Wygon,75,02-239
36787532,Marzanna,Szklarska,Sępólno Krajeńskie,Żaka Michała,27,49-790
266376642,Janusz,Orłowski,Karczew,Słowiańska,723,08-444
130845644,Manuela,Sztwiertnia,Czechowice-Dziedzice,Średzka,322,93-481
469227699,Paweł,Szczepanowski,Elbląg,Dęblińska,570,16-696
185550757,Lesław,Kaczmarski,Nowe Miasto Lubawskie,Nierówna,42,37-471
37644425,Konstancja,Kaczorowska,Krzeszowice,Kowalskiego Rocha,898,97-322
3967251,Jonasz,Klimaszewski,Bytom Odrzański,Topolowa,293,13-464
7544810,Rajmund,Grabiński,Karlino,Promowa,138,25-166
587977784,Bogumiła,Rataj,Kraków,Józefińska,170,19-632
90602648,Łucja,Gierymska,Nowogard,Niedbalskiego Stanisława,442,37-297
201384756,Kamila,Orska,Przysucha,Przepiórcza,305,21-039
277353194,Balbina,Gombrowicz,Wysoka,Olkuska,147,89-111
5418781,Artem,Gawłowski,Skwierzyna,Habeli Adama,337,11-224
76846523,Jonasz,Popek,Bobowa,Nowosolska,1350,81-511
62934045,Maks,Pilarz,Mogielnica,Ptaka Franciszka,968,49-389
559130492,Marek,Gąsienica,Góra,Stepowa,1027,69-753
96397553,Nika,Tasior,Miłomłyn,Tarnowskiego Jana,406,76-419
537833666,Adelajda,Wójcicka,Szczucin,Tuwima Juliana,72,39-629
198984664,Adela,Butkiewicz,Polkowice,Jarzębinowa,661,06-601
42456187,Mateusz,Słabowski,Tarnowskie Góry,Geodetów,192,10-059
7768389,Izrael,Markiewicz,Nowe Miasto Lubawskie,Lubeckiego Franciszka Ksawerego,1335,38-908
411277175,Zuzanna,Pawlak,Janów Lubelski,1 Maja,1346,64-974
473687004,Tamara,Jankowska,Dębno,Natansona Władysława,620,43-718
77519916,Pelagiusz,Bieniasz,Brzeg,Ułanów,1115,80-572
483422047,Marianna,Janiszewska,Supraśl,Grochowa,638,39-200
570857225,Genowefa,Błaszczykowska,Żarów,Sarbinowska,1006,89-964
143067022,Marta,Ramotowska,Piława Górna,Bogucicka,274,49-318
352909151,Laura,Narzymska,Daleszyce,Nakielska,189,19-859
15856277,Apolonia,Smolarek,Tolkmicko,Mińska,1084,22-392
111824178,Darek,Waligórski,Piwniczna-Zdrój,Odrzycka,241,91-783
39599440,Emilia,Kalinowska,Ziębice,Lidzbarska,311,45-061
11873655,Czesław,Drewnowski,Żary,Żyzna,345,44-019
88465578,Łukasz,Muszyński,Lębork,Kordylewskiego Kazimierza,119,50-691
55639956,Klaudia,Bończak,Końskie,Ziemska,1148,76-130
352868861,Angelika,Kruszewska,Błażowa,Krasnoludków,629,93-021
40708090,Cezary,Jerzmanowski,Świnoujście,Weigla Ferdynanda,740,39-256
24018137,Klaudia,Pietrzykowska,Bogatynia,Przy Torze,1202,71-096
58487244,Hilary,Walewski,Szamocin,Mariampolska,391,72-921
12674069,Jarosław,Rybiński,Wąbrzeźno,Polonijna,673,91-639
10099380,Monika,Białek,Gryfów Śląski,Nowotomyska,477,75-442
67230602,Julian,Witczak,Szprotawa,Okopowa,626,13-031
51324904,Ilza,Klimaszewska,Świątniki Górne,Sybiraków,509,47-611
198624569,Marysia,Pośpiech,Rzeszów,Pawia,639,63-906
12017028,Darzybór,Szablewski,Wieruszów,Uprawna,1350,06-847
479590707,Łukasz,Kostecki,Żychlin,Deotymy,193,06-376
473329479,Henrieta,Smolińska,Zawadzkie,Kapucyńska,1016,68-179
363618271,Gerwazy,Pilarz,Świebodzin,Źródlana,556,40-573
6883176,Romualda,Staniewska,Bydgoszcz,Mosdorfa Jana,140,64-362
216826058,Jagoda,Gardocka,Świnoujście,Chrobacka,199,38-459
62692876,Alojzy,Jaworski,Giżycko,Jeżycki Rynek,1116,79-316
57296376,Bożydar,Kot,Włodawa,Algierska,429,59-420
118519375,Tola,Zych,Kobylin,Bałuckiego Michała,512,34-457
554103300,Paulina,Śliwa,Miejska Górka,Dzierżonia Jana,1108,36-028
199069373,Bożenna,Teodorowicz,Sopot,Rybaki,501,53-209
196160817,Ida,Krupińska,Sławno,Forteczna,939,19-796
185692570,Dominik,Skrok,Przecław,Grochowska,1313,34-312
189888567,Maniek,Fornalski,Lublin,Bratysławska,240,02-838
192533041,Malina,Sieradzan,Zwierzyniec,Kocha Roberta,1044,21-755
468641651,Leonard,Gucwa,Konstantynów Łódzki,Kwiatowa,936,68-588
71899424,Wiesława,Halicka,Piastów,Lubelska,723,17-027
123835770,Inga,Dzielska,Tarczyn,Glinianki,579,31-323
67359337,Izolda,Halicka,Strzelce Krajeńskie,Trzebiatowska,1225,15-757
88802649,Wawrzyn,Bagiński,Skaryszew,Bojerowa,930,09-001
153868082,Fabian,Bartyzel,Łaszczów,Granowska,469,89-886
37500022,Kazimierz,Kaczor,Jasień,Dębickiego Stanisława,589,85-016
595730576,Marleta,Grabarz,Poniatowa,Kwartowa,45,14-466
478707098,Radomir,Gawlik,Radzymin,Jasia I Małgosi,1308,68-703
7775180,Edmund,Borys,Zagórów,Łobeska,657,10-823
2345176,Olgierd,Dancewicz,Cedynia,Przylaszczki,748,43-045
201253007,Adria,Michnik,Czyżew,Gwarna,553,76-233
129163285,Lucjusz,Otyś,Ostroróg,Długosza Jana,206,68-595
21729772,Janusz,Olszowski,Nieszawa,Podwale,204,43-052
24847670,Hugon,Andrzejak,Będzin,Augustynowicza Jana,285,14-987
38125072,Wiola,Wiesiołowska,Świętochłowice,Droga Do Zamku,282,51-271
504151346,Urszula,Wisowaty,Koluszki,Morawskiego Kazimierza,1293,34-724
410406779,Celina,Szczytko,Dębica,Braille'A Ludwika,1354,79-832
216986613,Rozalia,Krupińska,Lipno,Lechonia Jana,837,03-643
106142562,Jaromir,Wodziński,Pruszków,Polanowska,69,37-388
267664207,Afrodyta,Mioduszewska,Supraśl,Konwisarzy,1199,98-010
127891329,Bożysław,Sojka,Racibórz,Bagienna,168,65-494
54052163,Marian,Komornicki,Jarocin,Plonowa,920,10-826
149630370,Kasia,Sikorska,Baranów Sandomierski,Rydla Lucjana,916,42-806
548714043,Przemek,Milski,Łobez,Świeradowska,973,43-187
192509221,Gienek,Piwarski,Jędrzejów,Niemena Czesława,1116,76-632
382265318,Ala,Gałczyńska,Ząbki,Darzyborska,1034,94-464
542259068,Mirka,Gogolewska,Kraków,Filipińska,1101,26-291
382176911,Aleksander,Malanowski,Bochnia,Unisława,746,36-323
120977976,Radosława,Rączkowska,Tomaszów Lubelski,Amazonek,1395,64-926
18278119,Elżbieta,Lipska,Borek Wielkopolski,Mińska,434,95-235
54974748,Kostek,Rocki,Kazimierza Wielka,Skoczowska,146,47-946
562190273,Aurelia,Pazura,Trzcińsko-Zdrój,Rumiankowa,316,89-710
65367459,Pelagiusz,Frydrychowicz,Bielsko-Biała,Pomarańczowa,935,71-298
82697386,Zygfryd,Bartyzel,Sulmierzyce,Ludowa,733,14-029
473936399,Marysia,Wojtaczka,Grajewo,Oskierki Hieronima,556,36-244
154692292,Danusia,Kaznowska,Leżajsk,Koziorożca,110,69-849
428563388,Iga,Orska,Sulmierzyce,Palucha Mieczysława,1299,60-928
52613708,Emil,Skibiński,Bogatynia,Bacewicz Grażyny,573,64-351
61781203,Andrzej,Walczak,Rybnik,Sycowska,1371,26-290
87903530,Eleonora,Suchecka,Ujazd,Stodolniana,435,86-540
574171906,Emanuela,Bieniasz,Międzybórz,Rzepeckiej Heleny,810,69-395
9636003,Zbyszek,Krzyżanowski,Brwinów,Wagi,1257,27-715
31778969,Horacy,Wąsiel,Ostrowiec Świętokrzyski,Pobiedziska,619,06-489
103481134,Kalina,Radwańska,Dębno,Milicka,353,01-376
53248063,Aneta,Białecka,Zabrze,Wodzinowskiego Wincentego,1151,06-205
76009703,Bolesław,Orliński,Zalewo,Zdunów,935,21-838
551090043,Krystyna,Dobrzańska,Płock,Łempickiego Stanisława,985,08-116
132091924,Hania,Dąbek,Jastrowie,Troczyńskiego Konstantego,24,58-610
19174761,Wyszomir,Syrewicz,Tychy,Wenecjańska,48,87-606
75840744,Kornel,Rusek,Mordy,Daniłowskiego Gustawa,197,24-336
51731504,Amanda,Przypkowska,Ostrów Wielkopolski,Gorczyna Jana Aleksandra,244,01-406
2949618,Renata,Olszowska,Białobrzegi,Gdańska,229,31-130
450452585,Roksana,Mąkosza,Hajnówka,Borsucza,1396,13-649
71150485,Bartosz,Kraszewski,Barcin,Leśna,1256,16-158
258297126,Daniela,Kownacka,Rzgów,Kopylnik,1191,34-170
144381957,Ala,Białek,Krotoszyn,Wodocza,1230,08-348
38046770,Bożydar,Pakosz,Pogorzela,Borowickiej Iwony,866,65-130
107116205,Aga,Piwowarczyk,Recz,Pogodna,113,89-408
66563399,Manuel,Kaczmarski,Szamotuły,Leśnych Skrzatów,610,40-697
3556753,Bona,Wiesiołowska,Działoszyce,Łowińskiego Karola,139,03-681
118302209,Genowefa,Piwarska,Imielin,Spichrzowa,45,23-762
2105684,Olgierd,Krasiński,Bolesławiec,Pogodna,494,61-681
91589170,Flawia,Okulska,Rzeszów,Szweykowskiego Zygmunta,508,67-797
228164109,Klementyna,Damboń,Tomaszów Mazowiecki,Kopaniec,959,39-706
527235289,Romuald,Gałecki,Stoczek Łukowski,Sudecka,1115,76-058
185124644,Sławomira,Baran,Radłów,Szałasa Kazimierza,857,49-253
9148899,Janusz,Odrzywolski,Giżycko,Dobiegniewska,829,06-821
335869378,Zdzisław,Fornalski,Wielichowo,Heligundy,607,23-926
8137966,Czarek,Pilarz,Pieniężno,Snopowa,433,09-778
197982641,Jacek,Samek,Zawidów,Podrzecze,127,99-126
261360024,Mariusz,Lemański,Kamień Krajeński,Równa,828,22-663
5985561,Róża,Frankowska,Jędrzejów,Czajkowskiego Józefa,843,78-028
195505617,Lew,Wiszowaty,Zakliczyn,Brązownicza,386,71-226
53521406,Lesław,Katlewicz,Ustrzyki Dolne,Zielony Dół,640,19-866
99979861,Leon,Gosiewski,Supraśl,Jutrzyńska,940,70-143
31927605,Sławomir,Makowiecki,Gubin,Fosa,551,81-148
48354651,Wincenty,Semik,Bochnia,Lublańska,755,52-438
32482254,Mirek,Sadowski,Ciężkowice,Ripperów Wilhelma I Jana,572,73-246
